Date,USD,ethereum,binance,bitcoin,tether
2022-06-30,0.999914,1067.298828,219.300095,19784.72656,0.998819
2022-07-01,1.000177,1059.767334,216.015457,19269.36719,0.998867
2022-07-02,0.999971,1066.512817,218.035233,19242.25586,0.99896
2022-07-03,1.000372,1073.766968,218.980316,19297.07617,0.999078
2022-07-04,1.000306,1151.059082,231.574127,20231.26172,0.999109
2022-07-05,1.000053,1134.541016,230.846359,20190.11523,0.999092
2022-07-06,0.999879,1186.973999,238.499939,20548.24609,0.999098
2022-07-07,1.000092,1237.593384,241.54451,21637.58789,0.999446
2022-07-08,0.999778,1222.506226,240.750717,21731.11719,0.999418
2022-07-09,1.000046,1216.978271,243.241074,21592.20703,0.999538
2022-07-10,1.000029,1168.401611,234.655579,20860.44922,0.999465
2022-07-11,1.000169,1097.236572,225.858505,19970.55664,0.999225
2022-07-12,0.999853,1038.19165,220.464554,19323.91406,0.999343
2022-07-13,1.000047,1113.587158,230.524765,20212.07422,0.999384
2022-07-14,0.999997,1191.526245,238.164474,20569.91992,0.999407
2022-07-15,0.999963,1233.12915,238.57399,20836.32813,0.999706
2022-07-16,1.000151,1352.626465,249.593872,21190.31641,0.999774
2022-07-17,1.000249,1338.635742,247.84848,20779.34375,0.999734
2022-07-18,1.000078,1578.717896,264.886047,22485.68945,0.999777
2022-07-19,0.999893,1542.97522,268.817322,23389.43359,1.000092
2022-07-20,0.999913,1520.200684,258.338806,23231.73242,1.000068
2022-07-21,1.000082,1576.749512,265.462555,23164.62891,1.00008
2022-07-22,1.000017,1537.405151,262.877441,22714.97852,1.000052
2022-07-23,1.000014,1549.297485,259.463013,22465.47852,1.000036
2022-07-24,1.000084,1599.476685,261.864868,22609.16406,1.000035
2022-07-25,0.999742,1445.383423,245.148499,21361.70117,1.000062
2022-07-26,1.000142,1441.806763,248.958374,21239.75391,1.000047
2022-07-27,1.000115,1636.232666,271.504364,22930.54883,1.000274
2022-07-28,1.000022,1725.46814,277.293915,23843.88672,1.0002
2022-07-29,0.999678,1727.406982,293.953339,23804.63281,1.000311
2022-07-30,0.999866,1695.969482,287.536133,23656.20703,1.000289
2022-07-31,0.999797,1681.517334,283.579468,23336.89648,1.000328
2022-08-01,0.999837,1635.195801,283.53949,23314.19922,1.000204
2022-08-02,0.999934,1632.945435,283.820984,22978.11719,1.000159
2022-08-03,1.000032,1618.874512,298.356781,22846.50781,1.000204
2022-08-04,1.000036,1608.205811,310.706055,22630.95703,1.000133
2022-08-05,1.000088,1732.254639,315.185547,23289.31445,1.000042
2022-08-06,0.999706,1691.658081,315.068909,22961.2793,1.000125
2022-08-07,0.999919,1699.35083,322.921143,23175.89063,1.000144
2022-08-08,1.000066,1775.516113,324.800415,23809.48633,1.000177
2022-08-09,0.999798,1703.025024,324.912323,23164.31836,1.000209
2022-08-10,1.000135,1851.742676,328.471161,23947.64258,1.000253
2022-08-11,0.999914,1881.224121,323.800232,23957.5293,1.000406
2022-08-12,1.000067,1957.24646,327.514679,24402.81836,1.000336
2022-08-13,0.999952,1981.336548,323.870148,24424.06836,1.000376
2022-08-14,0.999848,1936.802002,317.986633,24319.33398,1.000271
2022-08-15,0.999949,1904.228149,319.887299,24136.97266,1.000174
2022-08-16,1.000061,1878.139404,316.423676,23883.29102,1.000115
2022-08-17,0.999955,1832.999634,306.636414,23335.99805,1.000073
2022-08-18,0.999907,1847.007813,298.141235,23212.73828,0.999999
2022-08-19,1.000028,1612.987305,279.718719,20877.55273,1.00006
2022-08-20,1.000211,1577.003784,283.693146,21166.06055,0.999974
2022-08-21,1.000141,1619.31897,302.056274,21534.12109,0.999994
2022-08-22,1.000138,1622.505859,300.559113,21398.9082,0.999984
2022-08-23,0.999982,1662.769897,299.029938,21528.08789,0.999992
2022-08-24,0.999861,1657.059204,296.449677,21395.01953,1.000039
2022-08-25,0.99996,1696.457031,301.583649,21600.9043,1.00008
2022-08-26,0.999974,1507.782837,279.598175,20260.01953,1.000043
2022-08-27,1.000009,1491.39502,277.801575,20041.73828,1.000019
2022-08-28,1.000031,1430.547363,276.250885,19616.81445,1.000028
2022-08-29,0.999967,1553.037354,286.221405,20297.99414,1.000032
2022-08-30,1.000006,1523.838867,281.425354,19796.80859,1.000081
2022-08-31,1.000028,1553.684937,279.238098,20049.76367,1.000016
2022-09-01,0.999976,1586.176758,278.417236,20127.14063,1.00001
2022-09-02,1.000101,1577.220459,277.416107,19969.77148,1.000089
2022-09-03,1.000126,1556.872681,277.775574,19832.08789,1.000074
2022-09-04,1.000107,1577.641602,278.841858,19986.71289,1.000061
2022-09-05,0.999882,1617.183228,276.685913,19812.37109,1.000038
2022-09-06,0.999878,1561.748535,262.668396,18837.66797,1.000049
2022-09-07,0.999993,1629.906372,278.761322,19290.32422,1.000109
2022-09-08,0.999914,1635.347656,280.577484,19329.83398,1.000102
2022-09-09,0.999945,1719.085449,293.407135,21381.15234,1.000235
2022-09-10,0.999863,1776.203735,296.969055,21680.53906,1.000281
2022-09-11,0.999951,1761.800049,295.161865,21769.25586,1.000276
2022-09-12,1.000011,1713.765259,293.658722,22370.44922,1.000204
2022-09-13,1.000114,1580.787964,277.576935,20296.70703,1.000025
2022-09-14,1.00004,1634.755005,279.385864,20241.08984,1.000142
2022-09-15,1.000162,1471.693481,270.806885,19701.21094,1.000003
2022-09-16,1.000118,1432.447754,274.654572,19772.58398,0.999981
2022-09-17,1.000032,1469.741699,279.249329,20127.57617,1.000098
2022-09-18,1.000077,1335.329102,266.313171,19419.50586,1.000023
2022-09-19,0.999873,1377.541382,272.069824,19544.12891,1.000106
2022-09-20,0.999948,1324.388184,266.369598,18890.78906,1.00006
2022-09-21,1.000113,1252.607788,264.792084,18547.40039,1.000086
2022-09-22,0.99992,1327.680176,275.500275,19413.55078,0.999984
2022-09-23,0.999993,1328.259521,276.626251,19297.63867,0.999981
2022-09-24,0.999973,1317.993286,275.135376,18937.01172,1.00005
2022-09-25,0.999968,1294.216797,274.061249,18802.09766,1.000055
2022-09-26,1.000165,1335.32019,275.927856,19222.67188,0.99999
2022-09-27,1.000123,1330.127686,272.40155,19110.54688,0.99998
2022-09-28,1.000011,1337.410889,281.781219,19426.7207,0.999976
2022-09-29,1.000124,1335.652344,283.789032,19573.05078,1.000079
2022-09-30,1.000066,1327.978638,284.192291,19431.78906,1.000049
